in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
wm_u,2048,8,gdsf,ml,models/v10_wm_rfc.onnx,0.66,0,0,0,true,177900394,161364640,6380973,0,3023543,0,7131238,10154781,6710671,335475
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.85,0,0,0,true,177900394,161764509,4263430,0,3023543,0,8848912,11872455,4300466,48883
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.8,0,0,0,true,177900394,161663684,4849383,0,3023543,0,8363784,11387327,4930290,94200
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.75,0,0,0,true,177900394,161543204,5490120,0,3023543,0,7843527,10867070,5650012,172139
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.68,0,0,0,true,177900394,161403360,6190441,0,3023543,0,7283050,10306593,6469703,287080
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.7,0,0,0,true,177900394,161445031,5985166,0,3023543,0,7446654,10470197,6220309,245993
wm_u,2048,8,sieve,ml,models/v10_wm_rfc.onnx,0.66,0,0,0,true,177900394,161364640,6380973,0,3023543,0,7131238,10154781,6710671,335475
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,1,0,0,0,true,177900394,162073841,0,0,3023543,0,12803010,15826553,0,0
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.95,0,0,0,true,177900394,161987893,2417161,0,3023543,0,10471797,13495340,2425086,2954
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.9,0,0,0,true,177900394,161869452,3552353,0,3023543,0,9455046,12478589,3566857,19831
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.85,0,0,0,true,177900394,161764509,4263430,0,3023543,0,8848912,11872455,4300466,48883
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.8,0,0,0,true,177900394,161663684,4849383,0,3023543,0,8363784,11387327,4930290,94200
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.75,0,0,0,true,177900394,161543204,5490120,0,3023543,0,7843527,10867070,5650012,172139
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.7,0,0,0,true,177900394,161445031,5985166,0,3023543,0,7446654,10470197,6220309,245993
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,1,0,0,0,true,177900394,162073841,0,0,3023543,0,12803010,15826553,0,0
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.66,0,0,0,true,177900394,161364640,6380973,0,3023543,0,7131238,10154781,6710671,335475
wm_u,2048,8,arc,ml,models/v10_wm_rfc.onnx,0.68,0,0,0,true,177900394,161403360,6190441,0,3023543,0,7283050,10306593,6469703,287080
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.95,0,0,0,true,177900394,161987893,2417161,0,3023543,0,10471797,13495340,2425086,2954
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.9,0,0,0,true,177900394,161869452,3552353,0,3023543,0,9455046,12478589,3566857,19831
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.85,0,0,0,true,177900394,161764509,4263430,0,3023543,0,8848912,11872455,4300466,48883
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.8,0,0,0,true,177900394,161663684,4849383,0,3023543,0,8363784,11387327,4930290,94200
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.75,0,0,0,true,177900394,161543204,5490120,0,3023543,0,7843527,10867070,5650012,172139
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.7,0,0,0,true,177900394,161445031,5985166,0,3023543,0,7446654,10470197,6220309,245993
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.68,0,0,0,true,177900394,161403360,6190441,0,3023543,0,7283050,10306593,6469703,287080
wm_u,2048,8,fifo,ml,models/v10_wm_rfc.onnx,0.66,0,0,0,true,177900394,161364640,6380973,0,3023543,0,7131238,10154781,6710671,335475
