in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_c,2048,1,lru,never,,1,0,0,0,true,585034315,479891216,0,0,69164776,0,35978323,105143099,0,0
cf_f,2048,1,fifo,never,,1,0,0,0,true305423259,256107404,0,0,30637283,0,18678572,49315855,0,0
cf_f,2048,1,fifo,never,,1,0,0,0,true305423259,256107404,0,0,30637283,0,18678572,49315855,0,0


cf_b,2048,1,lru,never,,1,0,0,0,tru,390182208,335391942,0,0,32923596,0,21866670,54790266,0,0
cf_f,2048,1,fifo,never,,1,0,0,0,true305423259,256107404,0,0,30637283,0,18678572,49315855,0,0


cf_b,2048,1,lru,never,,1,0,0,0,tru,390182208,335391942,0,0,32923596,0,21866670,54790266,0,0
cf_e,2048,1,arc,never,,1,0,0,0,true,350792453,299475682,0,0,31410803,0,19905968,51316771,0,0
cf_f,2048,1,fifo,never,,1,0,0,0,true305423259,256107404,0,0,30637283,0,18678572,49315855,0,0


cf_b,2048,1,lru,never,,1,0,0,0,tru,390182208,335391942,0,0,32923596,0,21866670,54790266,0,0
cf_e,2048,1,arc,never,,1,0,0,0,true,350792453,299475682,0,0,31410803,0,19905968,51316771,0,0
cf_e,2048,1,sieve,never,,1,0,0,0,true,350792453,301509675,0,0,31410803,0,17871975,49282778,0,0
cf_f,2048,1,arc,never,,1,0,0,0,true,390182208,335591777,0,0,32923596,0,21666835,54590431,0,0
cf_d,2048,1,fifo,never,,1,0,0,0,true,633171872,513579420,0,0,74905308,0,44687144,119592452,0,0
cf_d,2048,1,fifo,never,,1,0,0,0,true,633171872,513579420,0,0,74905308,0,44687144,119592452,0,0
cf_d,2048,1,sieve,never,,1,0,0,0,true,633171872,517625130,0,0,74905308,0,40641434,115546742,0,0
cf_d,2048,1,arc,never,,1,0,0,0,true,633171872,513759120,0,0,74905308,0,44507444,119412752,0,0
cf_h,2048,1,sieve,never,,1,0,0,0,true,322920612,275878317,0,0,29307352,0,17734943,47042295,0,0
cf_g,2048,1,sieve,never,,1,0,0,0,true,305423259,255243469,0,0,30637283,0,19542507,50179790,0,0
cf_g,2048,1,arc,never,,1,0,0,0,true,305423259,252264265,0,0,30637283,0,22521711,53158994,0,0
fb_a,2048,1,lru,never,,1,0,0,0,true,50113746,33194501,0,0,14705869,0,2213376,16919245,0,0
fb_a,2048,1,sieve,never,,1,0,0,0,true,50113746,33070457,0,0,14705869,0,2337420,17043289,0,0
fb_a,2048,1,arc,never,,1,0,0,0,true,50113746,31679574,0,0,14705869,0,3728303,18434172,0,0
fb_a,2048,1,fifo,never,,1,0,0,0,true,50113746,32799473,0,0,14705869,0,2608404,17314273,0,0
cf_h,2048,1,fifo,never,,1,0,0,0,true,322920612,274426438,0,0,29307352,0,19186822,48494174,0,0
cf_h,2048,1,arc,never,,1,0,0,0,true,322920612,273689680,0,0,29307352,0,19923580,49230932,0,0
fb_a,2048,1,gdsf,never,,1,0,0,0,true,50113746,34435213,0,0,14705869,0,972664,15678533,0,0
fb_b,2048,1,lru,never,,1,0,0,0,true,102876031,51073999,0,0,36942103,0,14859929,51802032,0,0
fb_b,2048,1,fifo,never,,1,0,0,0,true,102876031,49860601,0,0,36942103,0,16073327,53015430,0,0
fb_b,2048,1,sieve,never,,1,0,0,0,true,102876031,50747988,0,0,36942103,0,15185940,52128043,0,0
fb_b,2048,1,arc,never,,1,0,0,0,true,102876031,45430262,0,0,36942103,0,20503666,57445769,0,0
fb_c,2048,1,lru,never,,1,0,0,0,true,96068462,51768377,0,0,34573735,0,9726350,44300085,0,0
fb_c,2048,1,fifo,never,,1,0,0,0,true,96068462,50809244,0,0,34573735,0,10685483,45259218,0,0
fb_c,2048,1,sieve,never,,1,0,0,0,true,96068462,51509894,0,0,34573735,0,9984833,44558568,0,0
fb_c,2048,1,arc,never,,1,0,0,0,true,96068462,46848993,0,0,34573735,0,14645734,49219469,0,0
cf_e,2048,1,lru,never,,1,0,0,0,true,350792453,302232510,0,0,31410803,0,17149140,48559943,0,0
cf_e,2048,1,gdsf,never,,1,0,0,0,true,350792453,305687817,0,0,31410803,0,13693833,45104636,0,0
cf_f,2048,1,sieve,never,,1,0,0,0,true,390182208,337945605,0,0,32923596,0,19313007,52236603,0,0
cf_f,2048,1,lru,never,,1,0,0,0,true,390182208,338658196,0,0,32923596,0,18600416,51524012,0,0
cf_e,2048,1,fifo,never,,1,0,0,0,true,350792453,299135776,0,0,31410803,0,20245874,51656677,0,0
cf_e,2048,1,fifo,never,,1,0,0,0,true,350792453,299135776,0,0,31410803,0,20245874,51656677,0,0
cf_g,2048,1,gdsf,never,,1,0,0,0,true,305423259,258826357,0,0,30637283,0,15959619,46596902,0,0
cf_f,2048,1,gdsf,never,,1,0,0,0,true,390182208,342330492,0,0,32923596,0,14928120,47851716,0,0
cf_g,2048,1,fifo,never,,1,0,0,0,true,305423259,253807981,0,0,30637283,0,20977995,51615278,0,0
cf_g,2048,1,fifo,never,,1,0,0,0,true,305423259,253807981,0,0,30637283,0,20977995,51615278,0,0
cf_h,2048,1,lru,never,,1,0,0,0,true,322920612,276288630,0,0,29307352,0,17324630,46631982,0,0
cf_h,2048,1,gdsf,never,,1,0,0,0,true,322920612,278249918,0,0,29307352,0,15363342,44670694,0,0
wm_t,2048,1,sieve,never,,1,0,0,0,true,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
wm_t,2048,1,fifo,never,,1,0,0,0,true,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
wm_t,2048,1,lru,never,,1,0,0,0,true,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
fb_b,2048,1,gdsf,never,,1,0,0,0,true,102876031,62335608,0,0,36942103,0,3598320,40540423,0,0
fb_c,2048,1,gdsf,never,,1,0,0,0,true,96068462,59704316,0,0,34573735,0,1790411,36364146,0,0
wm_t,2048,1,arc,never,,1,0,0,0,true,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
wm_t,2048,1,gdsf,never,,1,0,0,0,true,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
cf_d,2048,1,gdsf,never,,1,0,0,0,true,633171872,529185435,0,0,74905308,0,29081129,103986437,0,0
wm_u,2048,1,sieve,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
wm_u,2048,1,fifo,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
wm_u,2048,1,fifo,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
wm_u,2048,1,arc,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
wm_u,2048,1,lru,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
wm_u,2048,1,gdsf,never,,1,0,0,0,true,2656114237,2430789432,0,0,49718043,0,175606762,225324805,0,0
