in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
wm_t,2048,1,fifo,never,,1,0,0,0,false,197819321,12167458,0,0,17895056,167756807,0,17895056,0,0
wm_t,2048,1,sieve,never,,1,0,0,0,false,197819321,12167458,0,0,17895056,167756807,0,17895056,0,0
wm_t,2048,1,arc,never,,1,0,0,0,false,197819321,12167458,0,0,17895056,167756807,0,17895056,0,0
cf_d,2048,1,gdsf,never,,1,0,0,0,false,633171872,365547796,0,270541,74905308,190437725,2010502,76915810,0,0
fb_b,2048,1,gdsf,never,,1,0,0,0,false,102876031,58397366,0,0,36942103,6331793,1204769,38146872,0,0
cf_h,2048,1,lru,never,,1,0,0,0,false,322920612,142885699,0,94841,29307352,145485615,5147105,34454457,0,0
cf_h,2048,1,gdsf,never,,1,0,0,0,false,322920612,143636694,0,87975,29307352,149549636,338955,29646307,0,0
cf_g,2048,1,gdsf,never,,1,0,0,0,false,305423259,144327881,0,99457,30637283,129974045,384593,31021876,0,0
fb_c,2048,1,gdsf,never,,1,0,0,0,false,96068462,57705348,0,0,34573735,3141477,647902,35221637,0,0
wm_t,2048,1,lru,never,,1,0,0,0,false,197819321,12167458,0,0,17895056,167756807,0,17895056,0,0
fb_c,2048,1,fifo,never,,1,0,0,0,false,96068462,49945888,0,0,34573735,1519362,10029477,44603212,0,0
wm_t,2048,1,gdsf,never,,1,0,0,0,false,197819321,12167458,0,0,17895056,167756807,0,17895056,0,0
wm_u,2048,1,fifo,never,,1,0,0,0,false,2656114237,969779414,0,0,49718043,1549532063,87084717,136802760,0,0
wm_u,2048,1,lru,never,,1,0,0,0,false,2656114237,141598638,0,0,49718043,2425921269,38876287,88594330,0,0
wm_u,2048,1,sieve,never,,1,0,0,0,false,2656114237,164286230,0,0,49718043,2399889940,42220024,91938067,0,0
wm_u,2048,1,arc,never,,1,0,0,0,false,2656114237,127307125,0,0,49718043,2454655442,24433627,74151670,0,0
wm_u,2048,1,gdsf,never,,1,0,0,0,false,2656114237,122997624,0,0,49718043,2481238785,2159785,51877828,0,0
