in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_b,2048,1,lru,oracle,,4,0,0,0,true,737911396,654955638,16729858,0,45745872,0,20480028,66225900,27335541,10605683
cf_b,2048,1,gdsf,oracle,,1,0,0,0,true,737911396,663788978,13337293,0,45745872,0,15039253,60785125,13351096,13803
cf_b,2048,1,gdsf,oracle,,2,0,0,0,true,737911396,663301046,16979645,0,45745872,0,11884833,57630705,20429814,3450169
cf_c,2048,1,arc,oracle,,1,0,0,0,true,585034315,475852883,9847127,0,69164776,0,30169529,99334305,10733401,886274
cf_b,2048,1,sieve,oracle,,1,0,0,0,true,737911396,654143080,11766632,0,45745872,0,26255812,72001684,12947365,1180733
cf_b,2048,1,gdsf,oracle,,4,0,0,0,true,737911396,662943354,20118428,0,45745872,0,9103742,54849614,30516309,10397881
cf_c,2048,1,arc,oracle,,2,0,0,0,true,585034315,475814239,12307130,0,69164776,0,27748170,96912946,16062668,3755538
cf_b,2048,1,gdsf,oracle,,3,0,0,0,true,737911396,663067780,18904283,0,45745872,0,10193461,55939333,25901833,6997550
cf_c,2048,1,fifo,oracle,,1,0,0,0,true,585034315,472782947,10149935,0,69164776,0,32936657,102101433,11316961,1167026
cf_c,2048,1,fifo,oracle,,2,0,0,0,true,585034315,472186974,12658837,0,69164776,0,31023728,100188504,17060994,4402157
cf_c,2048,1,fifo,oracle,,3,0,0,0,true,585034315,471794490,14096212,0,69164776,0,29978837,99143613,21655791,7559579
cf_c,2048,1,fifo,oracle,,4,0,0,0,true,585034315,471335296,15548844,0,69164776,0,28985399,98150175,27644457,12095613
cf_c,2048,1,sieve,oracle,,1,0,0,0,true,585034315,477633010,9663762,0,69164776,0,28572767,97737543,10179925,516163
cf_c,2048,1,gdsf,oracle,,4,0,0,0,true,585034315,486765675,16882749,0,69164776,0,12221115,81385891,26843025,9960276
cf_c,2048,1,gdsf,oracle,,3,0,0,0,true,585034315,486996212,15328297,0,69164776,0,13545030,82709806,21249447,5921150
cf_c,2048,1,arc,oracle,,3,0,0,0,true,585034315,475701970,13757533,0,69164776,0,26410036,95574812,20370624,6613091
cf_c,2048,1,arc,oracle,,4,0,0,0,true,585034315,475555560,15122066,0,69164776,0,25191913,94356689,25674073,10552007
cf_c,2048,1,gdsf,oracle,,1,0,0,0,true,585034315,487598665,10635306,0,69164776,0,17635568,86800344,10656901,21595
cf_c,2048,1,gdsf,oracle,,2,0,0,0,true,585034315,487253058,13593634,0,69164776,0,15022847,84187623,16467420,2873786
cf_c,2048,1,lru,oracle,,4,0,0,0,true,585034315,477603926,14939787,0,69164776,0,23325826,92490602,24927207,9987420
cf_c,2048,1,lru,oracle,,3,0,0,0,true,585034315,477880357,13548035,0,69164776,0,24441147,93605923,19634109,6086074
cf_c,2048,1,lru,oracle,,2,0,0,0,true,585034315,478177354,12097545,0,69164776,0,25594640,94759416,15272946,3175401
cf_d,2048,1,lru,oracle,,2,0,0,0,true,633171872,516926244,13368347,0,74905308,0,27971973,102877281,17136636,3768289
cf_d,2048,1,lru,oracle,,1,0,0,0,true,633171872,517315820,10513951,0,74905308,0,30436793,105342101,11029296,515345
cf_d,2048,1,lru,oracle,,3,0,0,0,true,633171872,516654603,14819351,0,74905308,0,26792610,101697918,21656841,6837490
cf_d,2048,1,lru,oracle,,4,0,0,0,true,633171872,516399768,16195015,0,74905308,0,25671781,100577089,26931610,10736595
cf_d,2048,1,sieve,oracle,,3,0,0,0,true,633171872,515398906,14822992,0,74905308,0,28044666,102949974,22038286,7215294
cf_d,2048,1,fifo,oracle,,1,0,0,0,true,633171872,510954452,10946584,0,74905308,0,36365528,111270836,12700620,1754036
cf_d,2048,1,fifo,oracle,,2,0,0,0,true,633171872,510386617,13784699,0,74905308,0,34095248,109000556,19204081,5419382
cf_e,2048,1,lru,oracle,,1,0,0,0,true,350792453,301394545,6179051,0,31410803,0,11808054,43218857,6246167,67116
cf_d,2048,1,sieve,oracle,,4,0,0,0,true,633171872,515138200,16206492,0,74905308,0,26921872,101827180,27373930,11167438
cf_d,2048,1,arc,oracle,,1,0,0,0,true,633171872,514911551,10618446,0,74905308,0,32736567,107641875,11584521,966075
cf_d,2048,1,arc,oracle,,2,0,0,0,true,633171872,514885455,13537452,0,74905308,0,29843657,104748965,17893658,4356206
cf_d,2048,1,arc,oracle,,4,0,0,0,true,633171872,514531308,16450197,0,74905308,0,27285059,102190367,27992706,11542509
cf_d,2048,1,arc,oracle,,3,0,0,0,true,633171872,514724958,15043794,0,74905308,0,28497812,103403120,22517756,7473962
cf_d,2048,1,fifo,oracle,,3,0,0,0,true,633171872,510007157,15252962,0,74905308,0,33006445,107911753,23991860,8738898
cf_d,2048,1,fifo,oracle,,4,0,0,0,true,633171872,509572141,16693696,0,74905308,0,32000727,106906035,29820596,13126900
cf_e,2048,1,lru,oracle,,2,0,0,0,true,350792453,301138344,7981546,0,31410803,0,10261760,41672563,9802341,1820795
cf_e,2048,1,lru,oracle,,3,0,0,0,true,350792453,300995367,8984659,0,31410803,0,9401624,40812427,12653524,3668865
cf_e,2048,1,lru,oracle,,4,0,0,0,true,350792453,300904241,9646805,0,31410803,0,8830604,40241407,15144557,5497752
cf_e,2048,1,sieve,oracle,,2,0,0,0,true,350792453,300288068,8093271,0,31410803,0,11000311,42411114,10109433,2016162
cf_e,2048,1,sieve,oracle,,3,0,0,0,true,350792453,300125857,9108246,0,31410803,0,10147547,41558350,13069463,3961217
cf_e,2048,1,sieve,oracle,,4,0,0,0,true,350792453,300022039,9775037,0,31410803,0,9584574,40995377,15637426,5862389
cf_e,2048,1,arc,oracle,,1,0,0,0,true,350792453,300240990,6113825,0,31410803,0,13026835,44437638,6607670,493845
cf_e,2048,1,fifo,oracle,,1,0,0,0,true,350792453,297913367,6430314,0,31410803,0,15037969,46448772,6810127,379813
cf_e,2048,1,arc,oracle,,2,0,0,0,true,350792453,300144084,7863001,0,31410803,0,11374565,42785368,10296536,2433535
cf_e,2048,1,arc,oracle,,3,0,0,0,true,350792453,300095044,8836388,0,31410803,0,10450218,41861021,13190721,4354333
cf_e,2048,1,arc,oracle,,4,0,0,0,true,350792453,300054444,9484114,0,31410803,0,9843092,41253895,15656648,6172534
cf_e,2048,1,fifo,oracle,,2,0,0,0,true,350792453,297514875,8328538,0,31410803,0,13538237,44949040,10787848,2459310
cf_e,2048,1,fifo,oracle,,3,0,0,0,true,350792453,297299867,9358074,0,31410803,0,12723709,44134512,13920089,4562015
cf_e,2048,1,fifo,oracle,,4,0,0,0,true,350792453,297187529,10003347,0,31410803,0,12190774,43601577,16575069,6571722
cf_f,2048,1,lru,oracle,,1,0,0,0,true,390182208,337758562,6614841,0,32923596,0,12885209,45808805,6685123,70282
cf_f,2048,1,lru,oracle,,2,0,0,0,true,390182208,337493205,8580367,0,32923596,0,11185040,44108636,10562039,1981672
cf_f,2048,1,lru,oracle,,3,0,0,0,true,390182208,337341995,9690029,0,32923596,0,10226588,43150184,13705404,4015375
cf_f,2048,1,lru,oracle,,4,0,0,0,true,390182208,337229230,10586806,0,32923596,0,9442576,42366172,16906735,6319929
cf_e,2048,1,gdsf,oracle,,1,0,0,0,true,350792453,304857966,6306566,0,31410803,0,8217118,39627921,6307339,773
cf_e,2048,1,gdsf,oracle,,2,0,0,0,true,350792453,304613085,8166912,0,31410803,0,6601653,38012456,9937969,1771057
cf_e,2048,1,gdsf,oracle,,3,0,0,0,true,350792453,304485594,9191494,0,31410803,0,5704562,37115365,12834024,3642530
cf_e,2048,1,sieve,oracle,,1,0,0,0,true,350792453,300596570,6251832,0,31410803,0,12533248,43944051,6402174,150342
cf_e,2048,1,gdsf,oracle,,4,0,0,0,true,350792453,304407978,9867439,0,31410803,0,5106233,36517036,15326519,5459080
cf_f,2048,1,sieve,oracle,,1,0,0,0,true,390182208,336994341,6666947,0,32923596,0,13597324,46520920,6810446,143499
cf_f,2048,1,sieve,oracle,,3,0,0,0,true,390182208,336534365,9727646,0,32923596,0,10996601,43920197,13899573,4171927
cf_f,2048,1,sieve,oracle,,2,0,0,0,true,390182208,336695202,8644982,0,32923596,0,11918428,44842024,10768738,2123756
cf_f,2048,1,sieve,oracle,,4,0,0,0,true,390182208,336471674,10574871,0,32923596,0,10212067,43135663,17015471,6440600
cf_d,2048,1,gdsf,oracle,,1,0,0,0,true,633171872,527723553,11511686,0,74905308,0,19031325,93936633,11534600,22914
cf_f,2048,1,arc,oracle,,1,0,0,0,true,390182208,336476850,6549433,0,32923596,0,14232329,47155925,7066687,517254
cf_d,2048,1,gdsf,oracle,,3,0,0,0,true,633171872,527093825,16753772,0,74905308,0,14418967,89324275,23292912,6539140
cf_f,2048,1,arc,oracle,,2,0,0,0,true,390182208,336420150,8441926,0,32923596,0,12396536,45320132,11054170,2612244
cf_d,2048,1,sieve,oracle,,2,0,0,0,true,633171872,515679563,13375389,0,74905308,0,29211612,104116920,17518572,4143183
cf_d,2048,1,sieve,oracle,,1,0,0,0,true,633171872,516121448,10554822,0,74905308,0,31590294,106495602,11355194,800372
cf_d,2048,1,gdsf,oracle,,4,0,0,0,true,633171872,526863308,18325439,0,74905308,0,13077817,87983125,28929073,10603634
cf_d,2048,1,gdsf,oracle,,2,0,0,0,true,633171872,527342663,14944283,0,74905308,0,15979618,90884926,18286777,3342494
cf_f,2048,1,fifo,oracle,,1,0,0,0,true,390182208,334121036,6839350,0,32923596,0,16298226,49221822,7269593,430243
cf_f,2048,1,fifo,oracle,,2,0,0,0,true,390182208,333727681,8873321,0,32923596,0,14657610,47581206,11539235,2665914
cf_f,2048,1,arc,oracle,,3,0,0,0,true,390182208,336364866,9508130,0,32923596,0,11385616,44309212,14199120,4690990
cf_f,2048,1,fifo,oracle,,3,0,0,0,true,390182208,333494402,9999277,0,32923596,0,13764933,46688529,14961631,4962354
cf_f,2048,1,arc,oracle,,4,0,0,0,true,390182208,336313267,10380547,0,32923596,0,10564798,43488394,17322748,6942201
cf_f,2048,1,fifo,oracle,,4,0,0,0,true,390182208,333320491,10903059,0,32923596,0,13035062,45958658,18334684,7431625
cf_g,2048,1,lru,oracle,,2,0,0,0,true,305423259,255012361,8605940,0,30637283,0,11167675,41804958,10519700,1913760
cf_g,2048,1,lru,oracle,,1,0,0,0,true,305423259,255249154,6887111,0,30637283,0,12649711,43286994,7083237,196126
cf_g,2048,1,lru,oracle,,3,0,0,0,true,305423259,254874876,9612587,0,30637283,0,10298513,40935796,13365711,3753124
cf_g,2048,1,lru,oracle,,4,0,0,0,true,305423259,254792698,10309139,0,30637283,0,9684139,40321422,16011029,5701890
cf_g,2048,1,sieve,oracle,,1,0,0,0,true,305423259,254333918,7007467,0,30637283,0,13444591,44081874,7351971,344504
cf_g,2048,1,sieve,oracle,,2,0,0,0,true,305423259,254066889,8743355,0,30637283,0,11975732,42613015,10961094,2217739
cf_g,2048,1,sieve,oracle,,3,0,0,0,true,305423259,253915069,9747665,0,30637283,0,11123242,41760525,13940830,4193165
cf_g,2048,1,sieve,oracle,,4,0,0,0,true,305423259,253834469,10423500,0,30637283,0,10528007,41165290,16656953,6233453
cf_f,2048,1,gdsf,oracle,,1,0,0,0,true,390182208,341435799,6748839,0,32923596,0,9073974,41997570,6749808,969
cf_f,2048,1,gdsf,oracle,,2,0,0,0,true,390182208,341178982,8775613,0,32923596,0,7304017,40227613,10705781,1930168
cf_f,2048,1,gdsf,oracle,,3,0,0,0,true,390182208,341042230,9908749,0,32923596,0,6307633,39231229,13899545,3990796
cf_g,2048,1,fifo,oracle,,1,0,0,0,true,305423259,252314694,7294427,0,30637283,0,15176855,45814138,7832465,538038
cf_f,2048,1,gdsf,oracle,,4,0,0,0,true,390182208,340943913,10818691,0,32923596,0,5496008,38419604,17103315,6284624
cf_g,2048,1,arc,oracle,,1,0,0,0,true,305423259,253538599,6908942,0,30637283,0,14338435,44975718,7502081,593139
cf_g,2048,1,arc,oracle,,2,0,0,0,true,305423259,253522516,8526577,0,30637283,0,12736883,43374166,11018171,2491594
cf_g,2048,1,fifo,oracle,,2,0,0,0,true,305423259,251954846,9088157,0,30637283,0,13742973,44380256,11748572,2660415
cf_g,2048,1,arc,oracle,,3,0,0,0,true,305423259,253499135,9447504,0,30637283,0,11839337,42476620,13766931,4319427
cf_g,2048,1,arc,oracle,,4,0,0,0,true,305423259,253484966,10096237,0,30637283,0,11204773,41842056,16230841,6134604
cf_g,2048,1,fifo,oracle,,3,0,0,0,true,305423259,251770529,10088548,0,30637283,0,12926899,43564182,14872336,4783788
cf_g,2048,1,fifo,oracle,,4,0,0,0,true,305423259,251673451,10753129,0,30637283,0,12359396,42996679,17662657,6909528
cf_h,2048,1,lru,oracle,,1,0,0,0,true,322920612,275578932,6849280,0,29307352,0,11185048,40492400,7028611,179331
cf_h,2048,1,lru,oracle,,2,0,0,0,true,322920612,275351000,8538364,0,29307352,0,9723896,39031248,10423134,1884770
cf_h,2048,1,lru,oracle,,3,0,0,0,true,322920612,275214208,9483164,0,29307352,0,8915888,38223240,13057339,3574175
cf_h,2048,1,lru,oracle,,4,0,0,0,true,322920612,275135585,10133704,0,29307352,0,8343971,37651323,15432780,5299076
cf_g,2048,1,gdsf,oracle,,4,0,0,0,true,305423259,257481704,10904493,0,30637283,0,6399779,37037062,16531266,5626773
cf_h,2048,1,sieve,oracle,,2,0,0,0,true,322920612,274957485,8467898,0,29307352,0,10187877,39495229,10416619,1948721
