in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
fb_c,2048,1,lru,never,,1,0,0,0,false,54719391,29330958,0,0,20138436,473873,4776124,24914560,0,0
cf_f,2048,1,gdsf,never,,1,0,0,0,false,222299938,194565155,0,1050984,18257731,8359562,66506,18324237,0,0
cf_c,2048,1,lru,never,,1,0,0,0,false,333449962,268550278,0,1578573,40609706,11204050,11507355,52117061,0,0
cf_c,2048,1,gdsf,never,,1,0,0,0,false,333449962,275914175,0,1594176,40609706,14591264,740641,41350347,0,0
cf_g,2048,1,gdsf,never,,1,0,0,0,false,173849872,147518431,0,217637,17390854,8610382,112568,17503422,0,0
fb_c,2048,1,fifo,never,,1,0,0,0,false,54719391,28741476,0,0,20138436,440905,5398574,25537010,0,0
fb_c,2048,1,arc,never,,1,0,0,0,false,54719391,26265056,0,0,20138436,446524,7869375,28007811,0,0
fb_b,2048,1,gdsf,never,,1,0,0,0,false,58707607,34464961,0,0,21974553,1731808,536285,22510838,0,0
cf_h,2048,1,gdsf,never,,1,0,0,0,false,183539538,158257968,0,352129,16577098,8248434,103909,16681007,0,0
wm_t,2048,1,lru,never,,1,0,0,0,false,112860000,86179949,0,0,10194645,16485406,0,10194645,0,0
wm_t,2048,1,fifo,never,,1,0,0,0,false,112860000,86179949,0,0,10194645,16485406,0,10194645,0,0
fb_c,2048,1,sieve,never,,1,0,0,0,false,54719391,29170379,0,0,20138436,470359,4940217,25078653,0,0
fb_c,2048,1,gdsf,never,,1,0,0,0,false,54719391,33539371,0,0,20138436,785434,256150,20394586,0,0
wm_t,2048,1,sieve,never,,1,0,0,0,false,112860000,86179949,0,0,10194645,16485406,0,10194645,0,0
wm_t,2048,1,arc,never,,1,0,0,0,false,112860000,86179949,0,0,10194645,16485406,0,10194645,0,0
wm_u,2048,8,sieve,never,,1,0,0,0,false,177900394,161998078,0,0,3023543,9758205,3120568,6144111,0,0
wm_u,2048,8,fifo,never,,1,0,0,0,false,177900394,160629186,0,0,3023543,7578517,6669148,9692691,0,0
wm_u,2048,8,lru,never,,1,0,0,0,false,177900394,162073841,0,0,3023543,10102313,2700697,5724240,0,0
wm_u,2048,8,arc,never,,1,0,0,0,false,177900394,161931921,0,0,3023543,11430144,1514786,4538329,0,0
cf_d,2048,1,gdsf,never,,1,0,0,0,false,360809964,300864335,0,2057221,42324238,14763722,800448,43124686,0,0
wm_t,2048,1,gdsf,never,,1,0,0,0,false,112860000,86179949,0,0,10194645,16485406,0,10194645,0,0
wm_u,2048,8,gdsf,never,,1,0,0,0,false,177900394,162064551,0,0,3023543,12699276,113024,3136567,0,0
