in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.75,0,0,0,true,737911396,656620688,5339118,0,45745872,0,30205718,75951590,6512195,1150107
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.85,0,0,0,true,737911396,656953313,3587767,0,45745872,0,31624444,77370316,3906848,309810
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.9,0,0,0,true,737911396,657265802,1277395,0,45745872,0,33622327,79368199,1350581,69510
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,737911396,657356928,300960,0,45745872,0,34507636,80253508,305703,4521
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.65,0,0,0,true,737911396,656093853,8277836,0,45745872,0,27793835,73539707,298369578,290044547
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,1,0,0,0,true,737911396,657373304,0,0,45745872,0,34792220,80538092,0,0
cf_a,2048,1,arc,ml,models/v9_cf_rfc.onnx,1,0,0,0,true,611934080,538902048,0,0,39393977,0,33638055,73032032,0,0
cf_a,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.6,0,0,0,true,611934080,539222056,9332981,0,39393977,0,23985066,63379043,879229557,869860299
cf_a,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,611934080,545036494,225102,0,39393977,0,27278507,66672484,228812,3526
cf_a,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.6,0,0,0,true,611934080,539658244,8857773,0,39393977,0,24024086,63418063,1621255254,1612377125
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.7,0,0,0,true,737911396,664653211,6400511,0,45745872,0,21111802,66857674,9921392,3481421
cf_b,2048,1,lru,ml,models/v9_cf_rfc.onnx,0.6,0,0,0,true,737911396,655655804,11877533,0,45745872,0,24632187,70378059,1205985056,1194047469
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.85,0,0,0,true,737911396,665174826,3590083,0,45745872,0,23400615,69146487,3909201,309347
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.8,0,0,0,true,737911396,664958311,4691385,0,45745872,0,22515828,68261700,5457272,746787
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.75,0,0,0,true,737911396,664851734,5349118,0,45745872,0,21964672,67710544,6521791,1147144
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,737911396,665573581,300960,0,45745872,0,26290983,72036855,305702,4520
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.65,0,0,0,true,737911396,664342148,8317469,0,45745872,0,19505907,65251779,298398303,290023664
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.7,0,0,0,true,737911396,654706012,6372055,0,45745872,0,31087457,76833329,9944117,3544599
cf_b,2048,1,gdsf,ml,models/v9_cf_rfc.onnx,0.9,0,0,0,true,737911396,665484232,1277791,0,45745872,0,25403501,71149373,1350966,69425
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.75,0,0,0,true,737911396,654906600,5353485,0,45745872,0,31905439,77651311,6576639,1202351
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.85,0,0,0,true,737911396,655295693,3542684,0,45745872,0,33327147,79073019,3867394,315984
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.8,0,0,0,true,737911396,655033601,4687557,0,45745872,0,32444366,78190238,5477982,774038
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.9,0,0,0,true,737911396,655625947,1238738,0,45745872,0,35300839,81046711,1313589,71325
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,737911396,655736344,295687,0,45745872,0,36133493,81879365,300470,4562
