in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
fb_a,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,50113746,32687555,506794,0,14705869,0,2213528,16919397,169924260,169412064
fb_a,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,50113746,31639153,623442,0,14705869,0,3145282,17851151,449149908,448513425
fb_a,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,50113746,32676950,582213,0,14705869,0,2148714,16854583,300687639,300098628
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,102876031,51073999,0,0,36942103,0,14859929,51802032,0,0
fb_a,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,50113746,34317620,642330,0,14705869,0,447927,15153796,1056230761,1055564134
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,102876031,51059738,32905,0,36942103,0,14841285,51783388,44205,10248
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,102876031,51024656,318058,0,36942103,0,14591214,51533317,396261,73341
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,102876031,51000687,425922,0,36942103,0,14507319,51449422,641363,206268
fb_a,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,50113746,32672651,599136,0,14705869,0,2136090,16841959,313626049,313018652
fb_a,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,50113746,32671526,601954,0,14705869,0,2134397,16840266,317089808,316479107
fb_a,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,50113746,31639416,626784,0,14705869,0,3141677,17847546,460629379,459988913
fb_a,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,50113746,31641321,633291,0,14705869,0,3133265,17839134,599130876,598482442
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,102876031,50824970,1314755,0,36942103,0,13794203,50736306,165037262,163706628
fb_a,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,50113746,32669525,607473,0,14705869,0,2130879,16836748,392786702,392169344
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,102876031,62307440,74866,0,36942103,0,3551622,40493725,84067,5133
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,102876031,62335608,0,0,36942103,0,3598320,40540423,0,0
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,102876031,50813370,1508493,0,36942103,0,13612065,50554168,284218429,282693464
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,102876031,62221791,560900,0,36942103,0,3151237,40093340,761995,163161
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,102876031,62255943,410234,0,36942103,0,3267751,40209854,475054,47575
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,102876031,50811140,1530880,0,36942103,0,13591908,50534011,299444337,297896897
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,102876031,50747988,0,0,36942103,0,15185940,52128043,0,0
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,102876031,50745899,28729,0,36942103,0,15159300,52101403,33906,4240
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,102876031,50711923,322159,0,36942103,0,14899846,51841949,392323,65872
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,102876031,50810620,1533835,0,36942103,0,13589473,50531576,302171177,300620740
fb_b,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,102876031,50809318,1540708,0,36942103,0,13583902,50526005,381942088,380384575
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,102876031,50686838,433991,0,36942103,0,14813099,51755202,641509,199334
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,102876031,50508741,1327507,0,36942103,0,14097680,51039783,165999895,164657004
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,102876031,50496909,1521896,0,36942103,0,13915123,50857226,288107481,286569547
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,102876031,50494760,1544512,0,36942103,0,13894656,50836759,303792339,302231683
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,102876031,45430262,0,0,36942103,0,20503666,57445769,0,0
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,102876031,45457179,43826,0,36942103,0,20432923,57375026,52490,6964
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,102876031,45497628,328848,0,36942103,0,20107452,57049555,432023,96018
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,102876031,45505201,447860,0,36942103,0,19980867,56922970,670432,210529
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,102876031,50494149,1547702,0,36942103,0,13892077,50834180,306629894,305065956
fb_b,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,102876031,50492877,1554673,0,36942103,0,13886378,50828481,389586501,388015351
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,102876031,45469317,1343291,0,36942103,0,19121320,56063423,238374341,237010774
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,102876031,45450701,1582710,0,36942103,0,18900517,55842620,413872376,412266825
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,102876031,45459898,1599496,0,36942103,0,18874534,55816637,441116154,439492714
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,102876031,62034721,1491613,0,36942103,0,2407594,39349697,1175197030,1173639958
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,102876031,49859298,1075,0,36942103,0,16073555,53015658,2146,1048
