in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.95,0,0,0,true,28499313,18765399,11189,0,8608661,0,1114064,9722725,14150,1451
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,1,0,0,0,true,28499313,18768521,0,0,8608661,0,1122131,9730792,0,0
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,0.9,0,0,0,true,28499313,19298563,86051,0,8608661,0,506038,9114699,117589,26607
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,0.95,0,0,0,true,28499313,19305824,11148,0,8608661,0,573680,9182341,13749,1138
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,0.85,0,0,0,true,28499313,19296770,105920,0,8608661,0,487962,9096623,155351,38928
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,0.8,0,0,0,true,28499313,19235273,359566,0,8608661,0,295813,8904474,1948502,1575862
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.8,0,0,0,true,28499313,18694624,356560,0,8608661,0,839468,9448129,1949777,1582855
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.85,0,0,0,true,28499313,18756169,103848,0,8608661,0,1030635,9639296,156279,43769
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.9,0,0,0,true,28499313,18757929,85622,0,8608661,0,1047101,9655762,118256,27947
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.7,0,0,0,true,28499313,18691137,380809,0,8608661,0,818706,9427367,217086806,216692512
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.68,0,0,0,true,28499313,18690632,382799,0,8608661,0,817221,9425882,253961331,253564512
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,1,0,0,0,true,28499313,19308827,0,0,8608661,0,581825,9190486,0,0
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.75,0,0,0,true,28499313,18692277,376437,0,8608661,0,821938,9430599,200874531,200485782
fb_a,2048,1,lru,ml,models/v10_fb_rfc.onnx,0.66,0,0,0,true,28499313,18690407,383812,0,8608661,0,816433,9425094,262147715,261749713
fb_a,2048,1,sieve,ml,models/v10_fb_rfc.onnx,0.9,0,0,0,true,28499313,18661372,81305,0,8608661,0,1147975,9756636,118529,34285
fb_a,2048,1,sieve,ml,models/v10_fb_rfc.onnx,0.8,0,0,0,true,28499313,18598060,349458,0,8608661,0,943134,9551795,1949704,1593636
fb_a,2048,1,sieve,ml,models/v10_fb_rfc.onnx,0.85,0,0,0,true,28499313,18659646,97650,0,8608661,0,1133356,9742017,155597,52175
fb_a,2048,1,sieve,ml,models/v10_fb_rfc.onnx,0.75,0,0,0,true,28499313,18595656,368422,0,8608661,0,926574,9535235,200492605,200116318
fb_a,2048,1,sieve,ml,models/v10_fb_rfc.onnx,0.7,0,0,0,true,28499313,18594543,372446,0,8608661,0,923663,9532324,215165059,214783970
fb_a,2048,1,arc,ml,models/v10_fb_rfc.onnx,0.95,0,0,0,true,28499313,17935504,10284,0,8608661,0,1944864,10553525,12643,1430
fb_a,2048,1,arc,ml,models/v10_fb_rfc.onnx,0.9,0,0,0,true,28499313,17932824,83035,0,8608661,0,1874793,10483454,113084,26937
fb_a,2048,1,arc,ml,models/v10_fb_rfc.onnx,0.85,0,0,0,true,28499313,17935833,101462,0,8608661,0,1853357,10462018,146651,38679
fb_a,2048,1,arc,ml,models/v10_fb_rfc.onnx,0.8,0,0,0,true,28499313,17886557,360707,0,8608661,0,1643388,10252049,1860357,1491191
fb_a,2048,1,gdsf,ml,models/v10_fb_rfc.onnx,0.75,0,0,0,true,28499313,19232857,381161,0,8608661,0,276634,8885295,376271707,375871646
