in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0,true,348839958,313247358,1059088,0,21824172,0,12709340,34533512,1103207,47462
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0,true,348839958,313142834,1651641,0,21824172,0,12221311,34045483,1816701,171437
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0,true,348839958,313339928,169916,0,21824172,0,13505942,35330114,172576,2981
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0,true,348839958,313349154,0,0,21824172,0,13666632,35490804,0,0
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0,true,348839958,313055079,2097806,0,21824172,0,11862901,33687073,2452361,363177
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0,true,348839958,312817389,3342309,0,21824172,0,10856088,32680260,4780061,1441612
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0,true,348839958,312982768,2494526,0,21824172,0,11538492,33362664,3086040,597979
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0,true,348839958,312768639,3608642,0,21824172,0,10638505,32462677,7751330,4142570
cf_a,2048,1,gdsf,ml,models/v10_cf_rfc.onnx,1,0,0,0,true,348839958,316793803,0,0,21824172,0,10221983,32046155,0,0
cf_a,2048,1,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0,true,348839958,312871089,3055618,0,21824172,0,11089079,32913251,4166544,1115631
cf_a,2048,1,sieve,ml,models/v10_cf_rfc.onnx,1,0,0,0,true,348839958,312503818,0,0,21824172,0,14511968,36336140,0,0
cf_a,2048,1,sieve,ml,models/v10_cf_rfc.onnx,0.95,0,0,0,true,348839958,312485083,160460,0,21824172,0,14370243,36194415,163100,2961
cf_a,2048,1,gdsf,ml,models/v10_cf_rfc.onnx,0.9,0,0,0,true,348839958,316692933,1060152,0,21824172,0,9262701,31086873,1104108,47243
