in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.05999999865889549,true,185768462,167854083,1012269,0,10915881,0,5986229,16902110,1234941,229024
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.03999999910593033,true,185768462,167878972,856102,0,10915881,0,6117507,17033388,1038710,189631
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.10000000149011612,true,185768462,167846808,1058226,0,10915881,0,5947547,16863428,1299778,246505
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.019999999552965164,true,185768462,167928240,512446,0,10915881,0,6411895,17327776,692525,190068
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.12999999523162842,true,185768462,167845173,1067650,0,10915881,0,5939758,16855639,1312874,250070
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.1599999964237213,true,185768462,167844968,1068949,0,10915881,0,5938664,16854545,1314726,250602
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.05999999865889549,true,185768462,167865338,908884,0,10915881,0,6078359,16994240,1211716,311289
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.03999999910593033,true,185768462,167894037,734498,0,10915881,0,6224046,17139927,979692,254352
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.019999999552965164,true,185768462,167926018,513246,0,10915881,0,6413317,17329198,720538,219049
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.07999999821186066,true,185768462,167841305,1050010,0,10915881,0,5961266,16877147,1403876,361495
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.10000000149011612,true,185768462,167819957,1165605,0,10915881,0,5867019,16782900,1565866,407345
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.1599999964237213,true,185768462,167794730,1319116,0,10915881,0,5738735,16654616,1795867,481228
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.12999999523162842,true,185768462,167801334,1281155,0,10915881,0,5770092,16685973,1734593,459482
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.03999999910593033,true,185768462,167893235,728647,0,10915881,0,6230699,17146580,1013335,295521
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.10000000149011612,true,185768462,167820401,1158848,0,10915881,0,5873332,16789213,1614943,464691
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.07999999821186066,true,185768462,167841176,1041184,0,10915881,0,5970221,16886102,1445127,413243
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.019999999552965164,true,185768462,167923676,505384,0,10915881,0,6423521,17339402,755311,262993
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.03999999910593033,true,185768462,167892501,711579,0,10915881,0,6248501,17164382,1066095,366583
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.05999999865889549,true,185768462,167865605,900305,0,10915881,0,6086671,17002552,1247832,357644
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.12999999523162842,true,185768462,167796849,1297990,0,10915881,0,5757742,16673623,1822736,532289
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.07999999821186066,true,185768462,167837792,1048406,0,10915881,0,5966383,16882264,1604547,566590
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.05999999865889549,true,185768462,167862485,900660,0,10915881,0,6089436,17005317,1360206,470781
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.1599999964237213,true,185768462,167779289,1391026,0,10915881,0,5682266,16598147,1969082,584865
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.10000000149011612,true,185768462,167817003,1173872,0,10915881,0,5861706,16777587,1821615,657332
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.12999999523162842,true,185768462,167788595,1332524,0,10915881,0,5731462,16647343,2110966,787046
cf_a,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.1599999964237213,true,185768462,167767887,1450300,0,10915881,0,5634394,16550275,2345629,902846
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.019999999552965164,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.03999999910593033,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.05999999865889549,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.07999999821186066,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.10000000149011612,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.12999999523162842,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.1599999964237213,true,176522219,146075536,0,0,20306022,0,10140661,30446683,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.019999999552965164,true,176522219,146069837,57642,0,20306022,0,10088718,30394740,62018,4412
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.05999999865889549,true,176522219,146069822,57962,0,20306022,0,10088413,30394435,62346,4421
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.03999999910593033,true,176522219,146069827,57891,0,20306022,0,10088479,30394501,62274,4420
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.10000000149011612,true,176522219,146069820,57994,0,20306022,0,10088383,30394405,62379,4422
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.07999999821186066,true,176522219,146069820,57992,0,20306022,0,10088385,30394407,62377,4422
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.12999999523162842,true,176522219,146069820,57996,0,20306022,0,10088381,30394403,62381,4422
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.1599999964237213,true,176522219,146069820,57996,0,20306022,0,10088381,30394403,62381,4422
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.019999999552965164,true,176522219,146030950,376627,0,20306022,0,9808620,30114642,409751,35246
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.03999999910593033,true,176522219,146029414,386802,0,20306022,0,9799981,30106003,422207,37489
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.05999999865889549,true,176522219,146029255,388039,0,20306022,0,9798903,30104925,423699,37729
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.07999999821186066,true,176522219,146029178,388536,0,20306022,0,9798483,30104505,424311,37845
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.10000000149011612,true,176522219,146029115,388828,0,20306022,0,9798254,30104276,424664,37904
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.12999999523162842,true,176522219,146029097,388945,0,20306022,0,9798155,30104177,424809,37932
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.1599999964237213,true,176522219,146029096,388969,0,20306022,0,9798132,30104154,424843,37942
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.019999999552965164,true,176522219,145995537,650542,0,20306022,0,9570118,29876140,731052,83766
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.05999999865889549,true,176522219,145972349,784676,0,20306022,0,9459172,29765194,890515,108761
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.03999999910593033,true,176522219,145976451,761022,0,20306022,0,9478724,29784746,861892,103857
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.10000000149011612,true,176522219,145972020,786862,0,20306022,0,9457315,29763337,893423,109472
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.07999999821186066,true,176522219,145972122,786156,0,20306022,0,9457919,29763941,892419,109173
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.12999999523162842,true,176522219,145971927,787518,0,20306022,0,9456752,29762774,894295,109684
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.1599999964237213,true,176522219,145971841,787938,0,20306022,0,9456418,29762440,894823,109787
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.019999999552965164,true,176522219,145976920,788442,0,20306022,0,9450835,29756857,932295,148850
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.03999999910593033,true,176522219,145945606,986018,0,20306022,0,9284573,29590595,1180710,199135
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.05999999865889549,true,176522219,145927463,1084774,0,20306022,0,9203960,29509982,1304506,223843
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.07999999821186066,true,176522219,145920978,1120235,0,20306022,0,9174984,29481006,1349039,232756
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.10000000149011612,true,176522219,145918926,1131260,0,20306022,0,9166011,29472033,1363834,236511
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.12999999523162842,true,176522219,145918581,1133272,0,20306022,0,9164344,29470366,1366789,237445
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.019999999552965164,true,176522219,145967316,831250,0,20306022,0,9417631,29723653,1022549,198606
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.1599999964237213,true,176522219,145918479,1133970,0,20306022,0,9163748,29469770,1367935,237892
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.03999999910593033,true,176522219,145927130,1068501,0,20306022,0,9220566,29526588,1333092,270859
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.05999999865889549,true,176522219,145902001,1212509,0,20306022,0,9101687,29407709,1526256,319534
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.07999999821186066,true,176522219,145886230,1296791,0,20306022,0,9033176,29339198,1642764,351408
